Read when charge was around 93%


Register 747 raw value: 0 | 0x0
Register 748 raw value: 0 | 0x0
Register 749 raw value: 0 | 0x0
Register 750 raw value: 0 | 0x0
Register 751 raw value: 0 | 0x0
Register 752 raw value: 0 | 0x0
Register 753 raw value: 0 | 0x0
Register 754 raw value: 0 | 0x0
Register 755 raw value: 0 | 0x0
Register 756 raw value: 0 | 0x0
Register 757 raw value: 10877 | 0x2a7d
Register 758 raw value: 0 | 0x0
Register 759 raw value: 0 | 0x0
Register 760 raw value: 0 | 0x0
Register 761 raw value: 0 | 0x0
Register 762 raw value: 0 | 0x0
Register 763 raw value: 0 | 0x0
Register 764 raw value: 0 | 0x0
Register 765 raw value: 0 | 0x0
Register 766 raw value: 0 | 0x0
Register 767 raw value: 0 | 0x0
Register 768 raw value: 0 | 0x0
Register 769 raw value: 0 | 0x0
Register 770 raw value: 0 | 0x0
Register 771 raw value: 0 | 0x0
Register 772 raw value: 0 | 0x0
Register 773 raw value: 0 | 0x0
Register 774 raw value: 0 | 0x0
Register 775 raw value: 0 | 0x0
Register 776 raw value: 0 | 0x0
Register 777 raw value: 0 | 0x0
Register 778 raw value: 773 | 0x305
Register 779 raw value: 0 | 0x0
Register 780 raw value: 0 | 0x0
Register 781 raw value: 770 | 0x302
Register 782 raw value: 1798 | 0x706
Register 783 raw value: 256 | 0x100
Register 784 raw value: 0 | 0x0
Register 785 raw value: 945 | 0x3b1
Register 786 raw value: 5180 | 0x143c
Register 787 raw value: 0 | 0x0
Register 788 raw value: 256 | 0x100
Register 789 raw value: 0 | 0x0
Register 790 raw value: 945 | 0x3b1
Register 791 raw value: 5180 | 0x143c
Register 792 raw value: 0 | 0x0
Register 793 raw value: 0 | 0x0
Register 794 raw value: 0 | 0x0
Register 795 raw value: 0 | 0x0
Register 796 raw value: 0 | 0x0
Register 797 raw value: 0 | 0x0
Register 798 raw value: 0 | 0x0
Register 799 raw value: 0 | 0x0
Register 800 raw value: 0 | 0x0
Register 801 raw value: 0 | 0x0
Register 802 raw value: 0 | 0x0
Register 803 raw value: 8 | 0x8
Register 804 raw value: 7 | 0x7
Register 805 raw value: 0 | 0x0
Register 806 raw value: 0 | 0x0
Register 807 raw value: 15 | 0xf
Register 808 raw value: 0 | 0x0
Register 809 raw value: 0 | 0x0
Register 810 raw value: 0 | 0x0
Register 811 raw value: 0 | 0x0
Register 812 raw value: 0 | 0x0
Register 813 raw value: 0 | 0x0
Register 814 raw value: 0 | 0x0
Register 815 raw value: 0 | 0x0
Register 816 raw value: 0 | 0x0
Register 817 raw value: 9 | 0x9
Register 818 raw value: 0 | 0x0
Register 819 raw value: 0 | 0x0
Register 820 raw value: 0 | 0x0
Register 821 raw value: 0 | 0x0
Register 822 raw value: 0 | 0x0
Register 823 raw value: 0 | 0x0
Register 824 raw value: 0 | 0x0
Register 825 raw value: 0 | 0x0
Register 826 raw value: 0 | 0x0
Register 827 raw value: 0 | 0x0
Register 828 raw value: 0 | 0x0
Register 829 raw value: 0 | 0x0
Register 830 raw value: 27655 | 0x6c07
Register 831 raw value: 27655 | 0x6c07
Register 832 raw value: 41985 | 0xa401
Register 833 raw value: 0 | 0x0
Register 834 raw value: 518 | 0x206
Register 835 raw value: 100 | 0x64
Register 836 raw value: 0 | 0x0
Register 837 raw value: 0 | 0x0
Register 838 raw value: 43449 | 0xa9b9
Register 839 raw value: 0 | 0x0
Register 840 raw value: 0 | 0x0
Register 841 raw value: 12 | 0xc
Register 842 raw value: 0 | 0x0
Register 843 raw value: 0 | 0x0
Register 844 raw value: 0 | 0x0
Register 845 raw value: 0 | 0x0
Register 846 raw value: 0 | 0x0
Register 847 raw value: 93 | 0x5d
Register 848 raw value: 0 | 0x0
Register 849 raw value: 0 | 0x0
Register 850 raw value: 6 | 0x6
Register 851 raw value: 0 | 0x0
Register 852 raw value: 0 | 0x0
Register 853 raw value: 2 | 0x2
Register 854 raw value: 0 | 0x0
Register 855 raw value: 0 | 0x0
Register 856 raw value: 49 | 0x31
Register 857 raw value: 0 | 0x0
Register 858 raw value: 0 | 0x0
Register 859 raw value: 2 | 0x2
Register 860 raw value: 0 | 0x0
Register 861 raw value: 0 | 0x0
Register 862 raw value: 8 | 0x8
Register 863 raw value: 0 | 0x0
Register 864 raw value: 0 | 0x0
Register 865 raw value: 0 | 0x0
Register 866 raw value: 0 | 0x0
Register 867 raw value: 0 | 0x0
Register 868 raw value: 0 | 0x0
Register 869 raw value: 1 | 0x1
Register 870 raw value: 1 | 0x1
Register 871 raw value: 10 | 0xa
Register 872 raw value: 0 | 0x0
Register 873 raw value: 0 | 0x0
Register 874 raw value: 0 | 0x0
Register 875 raw value: 0 | 0x0
Register 876 raw value: 0 | 0x0
Register 877 raw value: 0 | 0x0
Register 878 raw value: 0 | 0x0
Register 879 raw value: 0 | 0x0
Register 880 raw value: 0 | 0x0
Register 881 raw value: 0 | 0x0
Register 882 raw value: 0 | 0x0
Register 883 raw value: 0 | 0x0
Register 884 raw value: 0 | 0x0
Register 885 raw value: 0 | 0x0
Register 886 raw value: 0 | 0x0
Register 887 raw value: 1 | 0x1
Register 888 raw value: 0 | 0x0
Register 889 raw value: 1 | 0x1
Register 890 raw value: 1 | 0x1
Register 891 raw value: 1 | 0x1
Register 892 raw value: 10906 | 0x2a9a
Register 893 raw value: 153 | 0x99
Register 894 raw value: 19000 | 0x4a38
Register 895 raw value: 0 | 0x0
Register 896 raw value: 0 | 0x0
Register 897 raw value: 0 | 0x0
Register 898 raw value: 0 | 0x0
Register 899 raw value: 1 | 0x1
Register 900 raw value: 1 | 0x1
Register 901 raw value: 1 | 0x1
Register 902 raw value: 43577 | 0xaa39
Register 903 raw value: 0 | 0x0
Register 904 raw value: 0 | 0x0
Register 905 raw value: 945 | 0x3b1
Register 906 raw value: 0 | 0x0
Register 907 raw value: 0 | 0x0
Register 908 raw value: 4365 | 0x110d
Register 909 raw value: 4365 | 0x110d
Register 910 raw value: 0 | 0x0
Register 911 raw value: 0 | 0x0
Register 912 raw value: 0 | 0x0
Register 913 raw value: 0 | 0x0
Register 914 raw value: 0 | 0x0
Register 915 raw value: 0 | 0x0
Register 916 raw value: 0 | 0x0
Register 917 raw value: 0 | 0x0
Register 918 raw value: 0 | 0x0
Register 919 raw value: 0 | 0x0
Register 920 raw value: 0 | 0x0
Register 921 raw value: 0 | 0x0
Register 922 raw value: 21 | 0x15
Register 923 raw value: 0 | 0x0
Register 924 raw value: 0 | 0x0
Register 925 raw value: 0 | 0x0
Register 926 raw value: 21 | 0x15
Register 927 raw value: 35160 | 0x8958
Register 928 raw value: 112 | 0x70
Register 929 raw value: 0 | 0x0
Register 930 raw value: 102 | 0x66
Register 931 raw value: 10916 | 0x2aa4
Register 932 raw value: 1 | 0x1
Register 933 raw value: 1491 | 0x5d3
Register 934 raw value: 0 | 0x0
Register 935 raw value: 501 | 0x1f5
Register 936 raw value: 0 | 0x0
Register 937 raw value: 0 | 0x0
Register 938 raw value: 0 | 0x0
Register 939 raw value: 0 | 0x0
Register 940 raw value: 8181 | 0x1ff5
Register 941 raw value: 0 | 0x0
Register 942 raw value: 52 | 0x34
Register 943 raw value: 0 | 0x0
Register 944 raw value: 0 | 0x0
Register 945 raw value: 1 | 0x1
Register 946 raw value: 0 | 0x0
Register 947 raw value: 1 | 0x1
Register 948 raw value: 0 | 0x0
Register 949 raw value: 500 | 0x1f4
Register 950 raw value: 1492 | 0x5d4
Register 951 raw value: 5 | 0x5
Register 952 raw value: 93 | 0x5d
Register 953 raw value: 1 | 0x1
Register 954 raw value: 4991 | 0x137f
Register 955 raw value: 0 | 0x0
Register 956 raw value: 0 | 0x0
Register 957 raw value: 0 | 0x0
Register 958 raw value: 518 | 0x206
Register 959 raw value: 1900 | 0x76c
Register 960 raw value: 0 | 0x0
Register 961 raw value: 0 | 0x0
Register 962 raw value: 0 | 0x0
Register 963 raw value: 1295 | 0x50f
Register 964 raw value: 0 | 0x0
Register 965 raw value: 0 | 0x0
Register 966 raw value: 0 | 0x0
Register 967 raw value: 1900 | 0x76c
Register 968 raw value: 0 | 0x0
Register 969 raw value: 0 | 0x0
Register 970 raw value: 4979 | 0x1373
Register 971 raw value: 0 | 0x0
Register 972 raw value: 0 | 0x0
Register 973 raw value: 0 | 0x0
Register 974 raw value: 93 | 0x5d
Register 975 raw value: 100 | 0x64
Register 976 raw value: 93 | 0x5d
Register 977 raw value: 93 | 0x5d
Register 978 raw value: 0 | 0x0
Register 979 raw value: 0 | 0x0
Register 980 raw value: 0 | 0x0
Register 981 raw value: 0 | 0x0
Register 982 raw value: 0 | 0x0
Register 983 raw value: 0 | 0x0
Register 984 raw value: 0 | 0x0
Register 985 raw value: 0 | 0x0
Register 986 raw value: 0 | 0x0
Register 987 raw value: 0 | 0x0
Register 988 raw value: 65502 | 0xffde
Register 989 raw value: 235 | 0xeb
Register 990 raw value: 0 | 0x0
Register 991 raw value: 0 | 0x0
Register 992 raw value: 0 | 0x0
Register 993 raw value: 0 | 0x0
Register 994 raw value: 19028 | 0x4a54
Register 995 raw value: 0 | 0x0
Register 996 raw value: 0 | 0x0
Register 997 raw value: 0 | 0x0
Register 998 raw value: 0 | 0x0
Register 999 raw value: 0 | 0x0
Register 1000 raw value: 0 | 0x0
Register 1001 raw value: 0 | 0x0
Register 1002 raw value: 0 | 0x0
Register 1003 raw value: 0 | 0x0
Register 1004 raw value: 0 | 0x0
Register 1005 raw value: 0 | 0x0
Register 1006 raw value: 5 | 0x5
Register 1007 raw value: 0 | 0x0
Register 1008 raw value: 0 | 0x0
Register 1009 raw value: 65046 | 0xfe16
Register 1010 raw value: 9 | 0x9
Register 1011 raw value: 0 | 0x0
Register 1012 raw value: 0 | 0x0
Register 1013 raw value: 0 | 0x0
Register 1014 raw value: 0 | 0x0
Register 1015 raw value: 0 | 0x0
Register 1016 raw value: 0 | 0x0
Register 1017 raw value: 0 | 0x0
Register 1018 raw value: 0 | 0x0
Register 1019 raw value: 0 | 0x0
Register 1020 raw value: 0 | 0x0
Register 1021 raw value: 0 | 0x0
Register 1022 raw value: 0 | 0x0
Register 1023 raw value: 24 | 0x18
Register 1024 raw value: 37712 | 0x9350
Register 1025 raw value: 37712 | 0x9350
Register 1026 raw value: 23160 | 0x5a78
Register 1027 raw value: 1 | 0x1
Register 1028 raw value: 6 | 0x6
Register 1029 raw value: 1 | 0x1
Register 1030 raw value: 8194 | 0x2002
Register 1031 raw value: 22004 | 0x55f4
Register 1032 raw value: 35 | 0x23
Register 1033 raw value: 0 | 0x0
Register 1034 raw value: 49704 | 0xc228
Register 1035 raw value: 15801 | 0x3db9
Register 1036 raw value: 17721 | 0x4539
Register 1037 raw value: 0 | 0x0
Register 1038 raw value: 0 | 0x0
Register 1039 raw value: 0 | 0x0
Register 1040 raw value: 0 | 0x0
Register 1041 raw value: 0 | 0x0
Register 1042 raw value: 7169 | 0x1c01
Register 1043 raw value: 259 | 0x103
Register 1044 raw value: 43691 | 0xaaab
Register 1045 raw value: 25033 | 0x61c9
Register 1046 raw value: 30855 | 0x7887
Register 1047 raw value: 59427 | 0xe823
Register 1048 raw value: 14952 | 0x3a68
Register 1049 raw value: 35424 | 0x8a60
Register 1050 raw value: 13541 | 0x34e5
Register 1051 raw value: 62711 | 0xf4f7
Register 1052 raw value: 41338 | 0xa17a
Register 1053 raw value: 6559 | 0x199f
Register 1054 raw value: 29577 | 0x7389
Register 1055 raw value: 30551 | 0x7757
Register 1056 raw value: 53091 | 0xcf63
Register 1057 raw value: 60491 | 0xec4b
Register 1058 raw value: 52907 | 0xceab
Register 1059 raw value: 58490 | 0xe47a
Register 1060 raw value: 24517 | 0x5fc5
Register 1061 raw value: 40619 | 0x9eab
Register 1062 raw value: 46594 | 0xb602
Register 1063 raw value: 45215 | 0xb09f
Register 1064 raw value: 25667 | 0x6443
Register 1065 raw value: 47790 | 0xbaae
Register 1066 raw value: 19242 | 0x4b2a
Register 1067 raw value: 23629 | 0x5c4d
Register 1068 raw value: 7490 | 0x1d42
Register 1069 raw value: 2631 | 0xa47
Register 1070 raw value: 30465 | 0x7701
Register 1071 raw value: 1673 | 0x689
Register 1072 raw value: 618 | 0x26a
Register 1073 raw value: 24059 | 0x5dfb
Register 1074 raw value: 57170 | 0xdf52
Register 1075 raw value: 29347 | 0x72a3
Register 1076 raw value: 60635 | 0xecdb
Register 1077 raw value: 5331 | 0x14d3
Register 1078 raw value: 56496 | 0xdcb0
Register 1079 raw value: 47924 | 0xbb34
Register 2000 raw value: 10797 | 0x2a2d
Register 2001 raw value: 17719 | 0x4537
Register 2002 raw value: 19892 | 0x4db4
Register 2003 raw value: 47594 | 0xb9ea
Register 2004 raw value: 34467 | 0x86a3
Register 2005 raw value: 46811 | 0xb6db
Register 2006 raw value: 59334 | 0xe7c6
Register 2007 raw value: 33486 | 0x82ce
Register 2008 raw value: 33297 | 0x8211
Register 2009 raw value: 18261 | 0x4755
Register 2010 raw value: 18013 | 0x465d
Register 2011 raw value: 52184 | 0xcbd8
Register 2012 raw value: 51726 | 0xca0e
Register 2013 raw value: 23621 | 0x5c45
Register 2014 raw value: 49898 | 0xc2ea
Register 2015 raw value: 24947 | 0x6173
Register 2016 raw value: 50644 | 0xc5d4
Register 2017 raw value: 35263 | 0x89bf
Register 2018 raw value: 36466 | 0x8e72
Register 2019 raw value: 344 | 0x158
Register 2020 raw value: 21769 | 0x5509
Register 2021 raw value: 11034 | 0x2b1a
Register 2022 raw value: 15658 | 0x3d2a
Register 2023 raw value: 18471 | 0x4827
Register 2024 raw value: 46877 | 0xb71d
Register 2025 raw value: 41401 | 0xa1b9
Register 2026 raw value: 44942 | 0xaf8e
Register 2027 raw value: 48368 | 0xbcf0
Register 2028 raw value: 21253 | 0x5305
Register 2029 raw value: 56258 | 0xdbc2
Register 2030 raw value: 13654 | 0x3556
Register 2031 raw value: 8238 | 0x202e
Register 2032 raw value: 27526 | 0x6b86
Register 2033 raw value: 19591 | 0x4c87
Register 2034 raw value: 55947 | 0xda8b
Register 2035 raw value: 35234 | 0x89a2
Register 2036 raw value: 38009 | 0x9479
Register 2037 raw value: 46423 | 0xb557
Register 2038 raw value: 62913 | 0xf5c1
Register 2039 raw value: 61355 | 0xefab
Register 2040 raw value: 56969 | 0xde89
Register 2041 raw value: 48905 | 0xbf09
Register 2042 raw value: 29990 | 0x7526
Register 2043 raw value: 45722 | 0xb29a
Register 2044 raw value: 9603 | 0x2583
Register 2045 raw value: 4439 | 0x1157
Register 2046 raw value: 41728 | 0xa300
Register 2047 raw value: 50695 | 0xc607
Register 2048 raw value: 24541 | 0x5fdd
Register 2049 raw value: 63114 | 0xf68a
Register 2050 raw value: 16242 | 0x3f72
Register 2051 raw value: 21861 | 0x5565
Register 2052 raw value: 53809 | 0xd231
Register 2053 raw value: 60068 | 0xeaa4
Register 2054 raw value: 59040 | 0xe6a0
Register 2055 raw value: 53953 | 0xd2c1
Register 2056 raw value: 35687 | 0x8b67
Register 2057 raw value: 2607 | 0xa2f
Register 2058 raw value: 39786 | 0x9b6a
Register 2059 raw value: 37915 | 0x941b
Register 2060 raw value: 25725 | 0x647d
Register 2061 raw value: 21861 | 0x5565
Register 2062 raw value: 10440 | 0x28c8
Register 2063 raw value: 47756 | 0xba8c
Register 2064 raw value: 40362 | 0x9daa
Register 2065 raw value: 20395 | 0x4fab
Register 2066 raw value: 55174 | 0xd786
Register 2067 raw value: 41609 | 0xa289
Register 2068 raw value: 14982 | 0x3a86
Register 2069 raw value: 10561 | 0x2941
Register 2070 raw value: 32418 | 0x7ea2
Register 2071 raw value: 2737 | 0xab1
Register 2072 raw value: 33595 | 0x833b
Register 2073 raw value: 54819 | 0xd623
Register 2074 raw value: 21470 | 0x53de
Register 2075 raw value: 41194 | 0xa0ea
Register 2076 raw value: 10410 | 0x28aa
Register 2077 raw value: 29038 | 0x716e
Register 2078 raw value: 35544 | 0x8ad8
Register 2079 raw value: 24666 | 0x605a
Register 2080 raw value: 25824 | 0x64e0
Register 2081 raw value: 11002 | 0x2afa
Register 2082 raw value: 12166 | 0x2f86
Register 2083 raw value: 59014 | 0xe686
Register 2084 raw value: 52067 | 0xcb63
Register 2085 raw value: 41840 | 0xa370
Register 2086 raw value: 45030 | 0xafe6
Register 2087 raw value: 32015 | 0x7d0f
Register 2088 raw value: 3120 | 0xc30
Register 2089 raw value: 35930 | 0x8c5a
Register 2090 raw value: 37298 | 0x91b2
Register 2091 raw value: 4005 | 0xfa5
Register 2092 raw value: 18390 | 0x47d6
Register 2093 raw value: 61108 | 0xeeb4
Register 2094 raw value: 2324 | 0x914
Register 2095 raw value: 43797 | 0xab15
Register 2096 raw value: 43116 | 0xa86c
Register 2097 raw value: 20445 | 0x4fdd
Register 2098 raw value: 29020 | 0x715c
Register 2099 raw value: 13886 | 0x363e
Register 2100 raw value: 59402 | 0xe80a
Register 2101 raw value: 22079 | 0x563f
Register 2102 raw value: 47381 | 0xb915
Register 2103 raw value: 27533 | 0x6b8d
Register 2104 raw value: 60064 | 0xeaa0
Register 2105 raw value: 31496 | 0x7b08
Register 2106 raw value: 39549 | 0x9a7d
Register 2107 raw value: 3433 | 0xd69
Register 2108 raw value: 58088 | 0xe2e8
Register 2109 raw value: 19660 | 0x4ccc
Register 2110 raw value: 46808 | 0xb6d8
Register 2111 raw value: 34452 | 0x8694
Register 2112 raw value: 7669 | 0x1df5
Register 2113 raw value: 10916 | 0x2aa4
Register 2114 raw value: 8754 | 0x2232
Register 2115 raw value: 6029 | 0x178d
Register 2116 raw value: 32264 | 0x7e08
Register 2117 raw value: 50874 | 0xc6ba
Register 2118 raw value: 44941 | 0xaf8d
Register 2119 raw value: 7248 | 0x1c50
Register 2120 raw value: 55895 | 0xda57
Register 2121 raw value: 35462 | 0x8a86
Register 2122 raw value: 19131 | 0x4abb
Register 2123 raw value: 27403 | 0x6b0b
Register 2124 raw value: 21397 | 0x5395
Register 2125 raw value: 27336 | 0x6ac8
Register 2126 raw value: 22012 | 0x55fc
Register 2127 raw value: 46757 | 0xb6a5
Register 2128 raw value: 16016 | 0x3e90
Register 2129 raw value: 30420 | 0x76d4
Register 2130 raw value: 63295 | 0xf73f
Register 2131 raw value: 18986 | 0x4a2a
Register 2132 raw value: 7562 | 0x1d8a
Register 2133 raw value: 29099 | 0x71ab
Register 2134 raw value: 10560 | 0x2940
Register 2135 raw value: 48148 | 0xbc14
Register 2136 raw value: 42180 | 0xa4c4
Register 2137 raw value: 62805 | 0xf555
Register 2138 raw value: 38645 | 0x96f5
Register 2139 raw value: 36024 | 0x8cb8
Register 2140 raw value: 35121 | 0x8931
Register 2141 raw value: 4371 | 0x1113
Register 2142 raw value: 26922 | 0x692a
Register 2143 raw value: 24296 | 0x5ee8
Register 2144 raw value: 7555 | 0x1d83
Register 2145 raw value: 31382 | 0x7a96
Register 2146 raw value: 43950 | 0xabae
Register 2147 raw value: 21871 | 0x556f
Register 2148 raw value: 49494 | 0xc156
Register 2149 raw value: 36615 | 0x8f07
Register 2150 raw value: 58170 | 0xe33a
Register 2151 raw value: 28697 | 0x7019
Register 2152 raw value: 29629 | 0x73bd
Register 2153 raw value: 31648 | 0x7ba0
Register 2154 raw value: 19344 | 0x4b90
Register 2155 raw value: 18421 | 0x47f5
Register 2156 raw value: 11620 | 0x2d64
Register 2157 raw value: 42729 | 0xa6e9
Register 2158 raw value: 41074 | 0xa072
Register 2159 raw value: 28353 | 0x6ec1
Register 2160 raw value: 15338 | 0x3bea
Register 2161 raw value: 13018 | 0x32da
Register 2162 raw value: 20860 | 0x517c
Register 2163 raw value: 23158 | 0x5a76
Register 2164 raw value: 17350 | 0x43c6
Register 2165 raw value: 16867 | 0x41e3
Register 2166 raw value: 3101 | 0xc1d
Register 2167 raw value: 33306 | 0x821a
Register 2168 raw value: 19019 | 0x4a4b
Register 2169 raw value: 16470 | 0x4056
Register 2170 raw value: 18309 | 0x4785
Register 2171 raw value: 23218 | 0x5ab2
Register 2172 raw value: 55867 | 0xda3b
Register 2173 raw value: 50431 | 0xc4ff
Register 2174 raw value: 63913 | 0xf9a9
Register 2175 raw value: 24529 | 0x5fd1
Register 2176 raw value: 21715 | 0x54d3
Register 2177 raw value: 6883 | 0x1ae3
Register 2178 raw value: 51522 | 0xc942
Register 2179 raw value: 18836 | 0x4994
Register 2180 raw value: 62767 | 0xf52f
Register 2181 raw value: 61618 | 0xf0b2
Register 2182 raw value: 48808 | 0xbea8
Register 2183 raw value: 24468 | 0x5f94
Register 2184 raw value: 48141 | 0xbc0d
Register 2185 raw value: 38143 | 0x94ff
Register 2186 raw value: 42157 | 0xa4ad
Register 2187 raw value: 64629 | 0xfc75
Register 2188 raw value: 3220 | 0xc94
Register 2189 raw value: 35987 | 0x8c93
Register 2190 raw value: 21348 | 0x5364
Register 2191 raw value: 26980 | 0x6964
Register 2192 raw value: 45822 | 0xb2fe
Register 2193 raw value: 14183 | 0x3767
Register 2194 raw value: 32196 | 0x7dc4
Register 2195 raw value: 2638 | 0xa4e
Register 2196 raw value: 14626 | 0x3922
Register 2197 raw value: 61698 | 0xf102
Register 2198 raw value: 29984 | 0x7520
Register 2199 raw value: 49281 | 0xc081
Register 2200 raw value: 55379 | 0xd853
Register 2201 raw value: 18501 | 0x4845
Register 2202 raw value: 20833 | 0x5161
Register 2203 raw value: 9773 | 0x262d
Register 2204 raw value: 52866 | 0xce82
Register 2205 raw value: 31105 | 0x7981
Register 2206 raw value: 60082 | 0xeab2
Register 2207 raw value: 45303 | 0xb0f7
Register 2208 raw value: 16414 | 0x401e
Register 2209 raw value: 34990 | 0x88ae
Register 2210 raw value: 48734 | 0xbe5e
Register 2211 raw value: 19770 | 0x4d3a
Register 2212 raw value: 24409 | 0x5f59
Register 2213 raw value: 23487 | 0x5bbf
Register 2214 raw value: 60264 | 0xeb68
Register 2215 raw value: 803 | 0x323
Register 2216 raw value: 5485 | 0x156d
Register 2217 raw value: 57978 | 0xe27a
Register 2218 raw value: 60858 | 0xedba
Register 2219 raw value: 20349 | 0x4f7d
Register 2220 raw value: 20276 | 0x4f34
Register 2221 raw value: 60140 | 0xeaec
Register 2222 raw value: 18608 | 0x48b0
Register 2223 raw value: 60095 | 0xeabf
Register 2224 raw value: 41992 | 0xa408
Register 2225 raw value: 41142 | 0xa0b6
Register 2226 raw value: 22301 | 0x571d
Register 2227 raw value: 19835 | 0x4d7b
Register 2228 raw value: 51522 | 0xc942
Register 2229 raw value: 23831 | 0x5d17
Register 2230 raw value: 40238 | 0x9d2e
Register 2231 raw value: 38999 | 0x9857
Register 2232 raw value: 36047 | 0x8ccf
Register 2233 raw value: 50711 | 0xc617
Register 2234 raw value: 63243 | 0xf70b
Register 2235 raw value: 49296 | 0xc090
Register 2236 raw value: 8872 | 0x22a8
Register 2237 raw value: 6161 | 0x1811
Register 2238 raw value: 41710 | 0xa2ee
Register 2239 raw value: 29035 | 0x716b
Register 2240 raw value: 56821 | 0xddf5
Register 2241 raw value: 2674 | 0xa72
Register 2242 raw value: 55573 | 0xd915
Register 2243 raw value: 40403 | 0x9dd3
Register 2244 raw value: 46938 | 0xb75a
Register 2245 raw value: 44808 | 0xaf08
Register 2246 raw value: 47454 | 0xb95e
Register 2247 raw value: 10512 | 0x2910
Register 2248 raw value: 42955 | 0xa7cb
Register 2249 raw value: 49307 | 0xc09b
Register 2250 raw value: 44427 | 0xad8b
Register 2251 raw value: 42963 | 0xa7d3
Register 2252 raw value: 55729 | 0xd9b1
Register 2253 raw value: 43937 | 0xaba1
Register 2254 raw value: 30589 | 0x777d
Register 2255 raw value: 5624 | 0x15f8
Register 2256 raw value: 34161 | 0x8571
Register 2257 raw value: 36114 | 0x8d12
Register 2258 raw value: 64454 | 0xfbc6
Register 2259 raw value: 43382 | 0xa976
Register 2260 raw value: 61325 | 0xef8d
Register 2261 raw value: 27989 | 0x6d55
Register 2262 raw value: 5572 | 0x15c4
Register 2263 raw value: 42119 | 0xa487
Register 2264 raw value: 16063 | 0x3ebf
Register 2265 raw value: 32695 | 0x7fb7
Register 2266 raw value: 27961 | 0x6d39
Register 2267 raw value: 61122 | 0xeec2
Register 2268 raw value: 35094 | 0x8916
Register 2269 raw value: 51014 | 0xc746
Register 2270 raw value: 40946 | 0x9ff2
Register 2271 raw value: 31600 | 0x7b70
Register 2272 raw value: 39365 | 0x99c5
Register 2273 raw value: 63786 | 0xf92a
Register 2274 raw value: 20937 | 0x51c9
Register 2275 raw value: 8979 | 0x2313
Register 2276 raw value: 57721 | 0xe179
Register 2277 raw value: 10665 | 0x29a9
Register 2278 raw value: 41589 | 0xa275
Register 2279 raw value: 4469 | 0x1175
Register 2280 raw value: 29785 | 0x7459
Register 2281 raw value: 47226 | 0xb87a
Register 2282 raw value: 10295 | 0x2837
Register 2283 raw value: 49202 | 0xc032
Register 2284 raw value: 16215 | 0x3f57
Register 2285 raw value: 59943 | 0xea27
Register 2286 raw value: 1085 | 0x43d
Register 2287 raw value: 10675 | 0x29b3
Register 2288 raw value: 3481 | 0xd99
Register 2289 raw value: 35615 | 0x8b1f
Register 2290 raw value: 8701 | 0x21fd
Register 2291 raw value: 41550 | 0xa24e
Register 2292 raw value: 39375 | 0x99cf
Register 2293 raw value: 52586 | 0xcd6a
Register 2294 raw value: 1845 | 0x735
Register 2295 raw value: 2811 | 0xafb
Register 2296 raw value: 11202 | 0x2bc2
Register 2297 raw value: 22728 | 0x58c8
Register 2298 raw value: 40868 | 0x9fa4
Register 2299 raw value: 48407 | 0xbd17
Register 2300 raw value: 33163 | 0x818b
Register 2301 raw value: 1373 | 0x55d
Register 2302 raw value: 57250 | 0xdfa2
Register 2303 raw value: 54032 | 0xd310
Register 2304 raw value: 13731 | 0x35a3
Register 2305 raw value: 4007 | 0xfa7
Register 2306 raw value: 12560 | 0x3110
Register 2307 raw value: 41296 | 0xa150
Register 2308 raw value: 51865 | 0xca99
Register 2309 raw value: 35478 | 0x8a96
Register 2310 raw value: 60139 | 0xeaeb
Register 2311 raw value: 17222 | 0x4346
Register 2312 raw value: 2389 | 0x955
Register 2313 raw value: 51968 | 0xcb00
Register 2314 raw value: 12112 | 0x2f50
Register 2315 raw value: 31236 | 0x7a04
Register 2316 raw value: 30580 | 0x7774
Register 2317 raw value: 47864 | 0xbaf8
Register 2318 raw value: 19741 | 0x4d1d
Register 2319 raw value: 5008 | 0x1390
Register 2320 raw value: 62118 | 0xf2a6
Register 2321 raw value: 22614 | 0x5856
Register 2322 raw value: 21121 | 0x5281
Register 2323 raw value: 11890 | 0x2e72
Register 2324 raw value: 26988 | 0x696c
Register 2325 raw value: 18291 | 0x4773
Register 2326 raw value: 44127 | 0xac5f
Register 2327 raw value: 36746 | 0x8f8a
Register 2328 raw value: 45704 | 0xb288
Register 2329 raw value: 30386 | 0x76b2
Register 2330 raw value: 349 | 0x15d
Register 2331 raw value: 9026 | 0x2342
Register 2332 raw value: 54899 | 0xd673
Register 2333 raw value: 8017 | 0x1f51
Register 2334 raw value: 2730 | 0xaaa
Register 2335 raw value: 7079 | 0x1ba7
Register 2336 raw value: 1886 | 0x75e
Register 2337 raw value: 43180 | 0xa8ac
Register 2338 raw value: 26271 | 0x669f
Register 2339 raw value: 25924 | 0x6544
Register 2340 raw value: 40423 | 0x9de7
Register 2341 raw value: 43890 | 0xab72
Register 2342 raw value: 12230 | 0x2fc6
Register 2343 raw value: 7494 | 0x1d46
Register 2344 raw value: 55624 | 0xd948
Register 2345 raw value: 40074 | 0x9c8a
Register 2346 raw value: 6188 | 0x182c
Register 2347 raw value: 13748 | 0x35b4
Register 2348 raw value: 34753 | 0x87c1
Register 2349 raw value: 20660 | 0x50b4
Register 2350 raw value: 54293 | 0xd415
Register 2351 raw value: 7738 | 0x1e3a
